hotel_name,processed_review,date_stayed,trip_type,processed_rating
Radisson Hotel Austin - University,terrible terrible terrible waste of money if i could give it a zero i would i would have rather stayed at a motel 6 after our experience staying here here are the problems we encountered 1 no working room phone which is the only way you can call house services or the front desk 2 ants in the room 3 room key card shortage seriously 4 not enough towels not just for us but for everyone we had 2 towels for 4 people and there were people at the front desk asking for towels each time i was there to ask for some the answer was always we re out of towels 5 broken ice and vending machines with confusing signs posted sending people to various floors to machines that were supposed to be working only to find out they were broken too some machines only took cards while some only took coin or bills so,March 2023,on business,10
Radisson Hotel Austin - University,sad hotel don t bother this hotel is showing its age and needs a refurbishment no business center anymore room is empty no computers morning breakfast not worth the effort to even look room is tired and worn out but bed was comfortable dirty carpet bathtub with dead bugs in it hair all over the chair in room mini fridge in room doesn t even work homeless people walking around the parking lot best tip avoid this dump,March 2023,on business,20
Radisson Hotel Austin - University,not impressed we spent last night in the radisson at the corner of hwy 290 i35 in austin texas so not impressed this locations looks like it s been forgotten since the 80s none of the ice machines in the buildings worked our keys stopped working and had to be re activated the bathroom was a shambles with the tissue dispenser coming off the wall holes where something else used to be paint peeling on the ceiling and outdated everything the furniture throughout was scuffed and dated and to top it all off a cockroach ran across the room after that we didn t even want to try the breakfast buffet then when we wanted a receipt the printer wouldn t work she said she d email it and we still don t have it seriously people,February 2023,as a couple,20
Radisson Hotel Austin - University,i thought this was the radisson i thought this was a radisson dirty the employees are incompetent nothing works in a ghetto area and services paid for were not delievered for a birthday weekend in austin i purchased the romance package which was detailed online to having champagne and sweets waiting for us in the room we go to check in with the front desk lady who didn t know how to do her job get to our room and no champagne is waiting i go downstairs to inquire where it is the manager seemed surprised and did not know what the romance package was at first it took her 30 minutes to finally call and say they were out of champagne and the sweets she offered me red wine and breakfast vouchers if you pay for a service 1 know what it is 2 have it prepared and ready 3 have the supplies,February 2023,with friends,10
AC Hotel Austin-University,great hotel great location within walking distance to ut campus shopping and museums the room was clean beds were very comfortable the bathrooms were very clean and updated there is a small area on the second floor where you can purchase breakfast and brunch items if you are on the run valet parking is available as parking is limited surrounding the hote,May 2023,with family,50
AC Hotel Austin-University,hotel is good avoid the burger bar unless you like fingers in your food i stayed at the ac hotel austin university in mid june the rooms were comfortable and air conditioned which was a relief given the heat the bar staff downstairs were friendly however the burger bar dining option was a real shocker i went to order a cheeseburger and fries and watch the guy preparing it picking fries out of the hopper and eating them then sucking ketchup out of a packet the final straw was when he poured the fries into my basket and took a couple out with his fingers and ate them i cancelled my order which they refunded except they kept the tip i told the ac staff which comped me with an appetiser from the bar this was enough ac hotel should really sort out the staff at burger bar or at least not advertise it on their website i wouldn t want,June 2023,on business,30
AC Hotel Austin-University,good location great service nice views love this hotel room with view was small clean comfortable modern kelly and amanda are a formidable team at the roof top pool bar which has amazing views very good drinks great service self park is expensive but convenient,May 2023,as a couple,50
AC Hotel Austin-University,great location poor design low value the location in west campus was great and the hotel itself was clean and up to date that said i would never stay here again the room is not just cruise ship small which it is but also extremely poorly laid out the toilet was not private but only had a sliding semi transparent glass door the shower was slightly more private but also opened right into the room this made for an awkward use of both with another guest in the room the bar closed at 11 which was very early it took use of 2 different elevators to get from my room to the street in general the overall experience was that the guest experience was not the most important factor in the design of this hotel for the money i paid i did not get good value at all,February 2023,as a couple,20
AC Hotel Austin-University,great hotels but no fridges a very nice hotel in a great location with friendly staff but which genius decided that fridges in the rooms were unnecessary fridges are essential for keeping milk pop beer wine and medication cool i asked for a fridge and one was delivered,January 2023,on business,40
AC Hotel Austin-University,convenient location this hotel is in a good location if you need to visit places around the ut austin campus otherwise find another place to stay it s an ok hotel but for what they charge i expect a lot more there is no privacy in the bathroom area also 45 for daily parking is extremely expensive on the lower floors you can hear all the traffic on mlk blvd on a good note the service and food are very good at acre 41 restaurant,November 2022,as a couple,30
AC Hotel Austin-University,great hotel in austin ac hotels are one of my favorites modern look good service comfortable stay and affordable price this one checks them all as well located right next to ut and not too far from downtown austin a great place to stay for exploring there is limited street parking so be prepared to pay small lobby as well so not a place to lounge check in was quick and got a room on a relatively high floor not much of a view but you will see other west campus towers rooms are decently size and appointed with all the essentials since it s a new hotel plenty of power outlets food water pressure and nice large tvs overall a great stay,July 2022,on business,40
AC Hotel Austin-University,excellent customer service but valet were the real stars ac hotel is the perfect location when visiting ut the hotel staff was extremely friendly and accommodating the true stars of my stay were the towne park valet staff john moore was a life saver and went above and beyond what most valets would do he helped repair my car to make sure i could leave the hotel safely and get on the road tyler was friendly and reassuring during this very stressful time i cannot thank them enough i will certainly be staying at ac again,April 2022,on business,50
AC Hotel Austin-University,great place i really like this hotel the staff is great i love the location and the rooms are nice sized and quiet the restaurants are very good i will stay here again this is a newer hotel so everything works and is high tech it is very pleasant and safe,April 2022,solo,50
Austin Condo Hotel,amazing condo great location we stayed in 1211 which was amazing my family enjoyed the rooftop pool and easy access to restaurants on rainey st also received great service and great communication from austin condo hotel will definitely be back,July 2023,with family,50
Austin Condo Hotel,great condo stayed for 4 nights on the 30th floor 2bdrm 2 bath with full kitchen and living room very clean and equipped with basic essentials our host was very responsive walking distance to rainey st but used our rental for touring around the city would definitely recommend staying here,January 2023,on business,50
Austin Condo Hotel,great condo in excellent location austin condo hotel was the perfect place to stay for a quick business trip the property management team was very professional and courteous the condo unit was clean and modern with great views of the city the location just off rainey street was super easy to get around to anywhere downtown i will definitely be back,August 2023,as a couple,50
Austin Condo Hotel,the stay started out strong positives the guy that checked us in was pleasant the valet guys were also very professional and quick negatives they did not provide hand soap or extra toilet paper also no iron i was never sent information on how to go about check out the front desk lady was actually more helpful than the company we reserved with they also had to call me later because they never tracked that i had paid for reservation i do not recommend staying here,March 2023,on business,20
DoubleTree by Hilton Hotel Austin Northwest Arboretum,return visit always love this hotel north of downtown and off the expressway and no noise want less distraction ask for room overseeing the bar no lights and sounds from the expressway love the bed kingsize was very comfortable and the comfortable and sheets are great the pillows are soft and do not lose their support check in a breeze and they give you water and a warm cookie lots of choices of restaurants nearby shuttle service is available about 5 miles from downtown but easy to get to use anderson lane and lamar to go to and come from downtown avoid the expressways,July 2023,on business,40
DoubleTree by Hilton Hotel Austin Northwest Arboretum,love this hotel close to domaine area and easy access to the highway great for business trips and would also be nice for families new leadership team seems to be making great changes to this hotel and i will continue to stay here on my business trips to austin if you are a mls fan close to new stadium,January 2022,on business,50
DoubleTree by Hilton Hotel Austin Northwest Arboretum,worst doubletree stay of many checked into first room on fourth floor and air conditioning system was so loud it was like a mack truck idling in the room first thing in the morning asked the desk to change our room and was told nothing available and would call me if something became available waited till afternoon and did not hear back so took time from my business schedule to return to the hotel and a different agent said there was a room available and didn t understand why i wasn t called note that previous agent told me if a room became available they would not move our already packed bags to that room for me and i would have to come back to do it myself now we re moved to a new room on the same floor and after entering the room we found the air conditioning not working at all i went back down to,June 2023,on business,20
DoubleTree by Hilton Hotel Austin Northwest Arboretum,noisy dirty no housekeeping unless requested the day before avoid this hotel it was noisy dirty very unpleasant no housekeeping unless requested the day before we were very disappointed and had the nicest suite the only pleasant part was the front desk friendliness but that was it b,March 2023,as a couple,10
DoubleTree by Hilton Hotel Austin Northwest Arboretum,do not be physically threatened by their staff stay somewhere else our reservation one which was made months ago directly through hilton was canceled without notice on the day of our stay upon checking in or attempting to we were simply told that the hotel was overbooked we were provided no apology remedy nor consolation instead the office manager physically threatened me and suggested he would call law enforcement i have this exchange on video hilton s main number was absolutely no help in fact while trying to get help from them they actually transferred our call back to this hotel do not stay here,November 2022,solo,10
DoubleTree by Hilton Hotel Austin Northwest Arboretum,elderly and handicapped guests take care the arboretum is a good place to stay it is spacious and clean and convenient to the residences and businesses on the northwest side of austin and the price is good i do have a couple of concerns i made my reservation on line and two things fell through the cracks my spouse was not included in the reservation despite the fact that i listed her i had to request that she be given a hilton honors coupon and then had to have a breakfast charge cancelled on checking out a second issue was that i was not informed that the hotel has two types of accessible rooms only one of which has a walkin shower in addition i had two irritants one of which may just be temporary there was no ice machine on the first floor one had been removed and the second was out of order,November 2022,as a couple,40
DoubleTree by Hilton Hotel Austin Northwest Arboretum,doubletree king room hotel was clean front desk clerk was friendly and welcoming our room was clean and comfortable we booked this hotel because it is close to the hospital where my husband was having surgery the next day,November 2022,on business,50
"Holiday Inn Express & Suites Austin NW - Arboretum Area, an IHG Hotel",construction zone lesson learned unfortunately we did not know or think to check ahead about potential construction the property is undergoing major renovations a plastic sheet by the check in did not help with the very loud noise and welding light flashing there were ear plugs available in a glass jar at the front desk which was an attempt to make guests more comfortable i felt sorry for the employee at the front desk who was trying to answer the phone and manage on the second floor more rooms were being remodeled and a roll of industrial brown paper was taped to the floor to protect the carpet from room demolition we booked through a third party with no refund so we made the best of the stay i will avoid the property until the remodeling is complete the staff was polite but steering clear of,August 2023,with family,10
"Holiday Inn Express & Suites Austin NW - Arboretum Area, an IHG Hotel",a very good hotel in austin this year at the end of january first few days in february i ve been in austin an interesting experience to say the least stayed at the holiday inn express suites austin arboretum area booked by my travel agent since i was there on a business trip once more i did not pick the hotel but still i can say it was a very good stay in spite of the horrible weather so here are a few thoughts on this hotel location a bit far from downtown but it was very suitable for the purpose the room i stayed in 301 at the end of the hallways very clean spacious and with very good internet connection needed that for work bathroom spacious with a shower booth and all the items one should need was there ready to use check in check out and the overall,February 2023,on business,40
"Holiday Inn Express & Suites Austin NW - Arboretum Area, an IHG Hotel",everything you will need military trip and the staff totally took care of me government rate tax exempt also breakfast was great and the hotel had a happy hour w food drinks a in my book the suite had a cook top microwave full size refrigerator including dishes pots pans silverware king size bed was amazing bathroom had a true walk in shower avery thing was amazing thank you,May 2023,on business,50
"Holiday Inn Express & Suites Austin NW - Arboretum Area, an IHG Hotel",reliable option in north austin i found the staff at this holiday inn express were very gracious even in the middle of a busy conference check in crush the complementary breakfast is reliable and the courtyard laundry room and fitness center are added bonuses certainly reliable if you need to stay in north austin,February 2023,on business,40
"Holiday Inn Express & Suites Austin NW - Arboretum Area, an IHG Hotel",very friendly staff the 2 ladies that greeted us at the front desk were very friendly and professional they had a great sense of humor the rooms were nice and clean also i wish i could remember their names but they were on the morning shift we checked in around 4pm,March 2023,on business,50
"Holiday Inn Express & Suites Austin NW - Arboretum Area, an IHG Hotel",love this place doesn t get much better rooms are spotless clean smell beautiful and fresh the staff go out of their way to assist you welcome you the rooms are so comfy and relaxing the food is wonderful and you can get complimentary breakfast or order some tasty from the menu you can work from here have meetings here room to invite and socialize with friends and co workers has everything you will need and more room for your larger vehicles i have a f350 and was not a problem easy access to freeway and other facilities would highly recommend,September 2022,as a couple,50
"Holiday Inn Express & Suites Austin NW - Arboretum Area, an IHG Hotel",25th anniversary book for weekend in austin upon checkin received phone call with family emergency front desk clerk was so kind and offered prayers hotel was clean and nice only drawback could hear noise from room next door and the shower did not have much water pressure i would stay here again,February 2022,as a couple,40
"Holiday Inn Express & Suites Austin NW - Arboretum Area, an IHG Hotel",excellent stay hotel is in a great location just minutes form the domain shopping area convenient parking and easy access to the freeway but still quiet with no road noise in the room the room was clean and spacious and the staff was extremely helpful and friendly,January 2022,solo,50
"Holiday Inn Austin-Town Lake, an IHG Hotel",pleasant this was my first time at the holiday inn in austin tx and it was peaceful and wonderful it was an easy check in check out the customer service from dominique beverly we re above and beyond i would recommend it they offer breakfast as an option which was great and dinner we had a great lake view and of course the pool was a plus for my granddaughter who is 12,July 2023,with family,50
"Holiday Inn Austin-Town Lake, an IHG Hotel",what a nice stay i truly enjoyed my stay here outstanding room very good restaurant good parking great views of lake austin and the area also your staff went out of their way to insure an enjoyable and outstanding stay,September 2022,solo,50
"Holiday Inn Austin-Town Lake, an IHG Hotel",better than it was but sure does need a fresh new look i ve been staying with this place since 1967 when it opened it s seen a lot of better days and is obviously an older property it s looking better than it has in past visits and the brand has less than impressed me in previous stays leading me to almost abandon them i had another person on board i wanted to experience town lake thus i m back just one more time their no charge parking is still a huge calling card it s not as ratty looking as it has been but i find no excuse for mold in the shower in a quality name brand they have taken out the tubs and updated it to a shower only with a pretty glass enclosure and there was no mold on the floors however the grout needed to be scrubbed and was quite unsightly the towels sheets beds and the like were in,June 2023,with family,30
"Holiday Inn Austin-Town Lake, an IHG Hotel",great hotel greatest staff the staff at checkin mitchell and bonnie were so accommodating to an exhausted guest the staff at checkout beverly and a gentleman were most worthy a hotel staff s warmth maje a visit a special experience the room lobby bkfst best,May 2023,as a couple,50
"Holiday Inn Austin-Town Lake, an IHG Hotel",great view we stayed in this hotel in one of the lake view rooms on floor 11 checkin was fine we arrived early and had to come back a couple of hours later as the rooms were not ready this was fine it was before noon fantastic location the room was lovely with a fantastic view of the lake room was very clean and modern the room tv list and channel listings advertised hbo but those channels actually showed showtime no succession for me i asked front desk but they couldn t help the pool are was a bit of a let down next to the freeway it was incredibly noisy and there was a lot of bugs in pull the pool furniture was mildewed and had seen better days,April 2023,solo,40
"Holiday Inn Austin-Town Lake, an IHG Hotel",racist hotel avoid very racist hotel if you re black don t stay here customer service is trash there is a huge difference on how they treat the white customers from other manage jacob is a real jerk and inconsiderate many flies in the lobby area to add to the disappointment i was able to finally check in at 3pm after waiting for 2 hours the staff allowed all the white guest to check in whether they came in ahead of me before without much delay mind you we were all waiting together i don t think this is what the holiday inn stands for from their staff hopefully you and your staff treat customers better,May 2023,on business,10
"Holiday Inn Austin-Town Lake, an IHG Hotel",noisy room on freeway see pic rooms at the front of the property are right on the freeway the noise from heavy trucks is constant and loud whatever the hotel says in response to other reviews on this topic the sound proofing is not effective i ve been a business traveler for years this room is a stinker by any normal standards i would never stay here again also as the hotel says in response to other reviews they will relocate ppl to the lake side if they complain and if rooms are available which for my stay today they are not so am stuck trying to sleep on the freeway here very unhappy,April 2023,as a couple,10
"Holiday Inn Austin-Town Lake, an IHG Hotel",great hotel for this with pet allergies this was one of the only hotels i could find in austin that was not pet friendly as our family has severe pet allergies the room was okay personnel were friendly location is right on the river with a great walking trail with easy waling access to popular areas of the city,February 2023,with family,30
"Holiday Inn Austin-Town Lake, an IHG Hotel",very nice find we recently spent a week with family in the austin area and decided to spend our last night in town as we had a very early flight had points to use with a third party service and ended up booking a saturday night at this location couldn t have worked out better the hotel certainly isn t perfect the rooms are starting to show their age and the traffic from the adjacent freeway is pretty loud but the pluses far outweighed any concerns we might have had 1 front desk help was excellent early check in accommodated our noon arrival our 3rd party service reserved us a queen they were able to find us a room that better fit our needs everyone we encountered were pleasant and helpful not always the case these days 2 location literally a 2 minute walk from rainey,January 2023,as a couple,50
Courtyard by Marriott Austin-University Area,would love to come back philly sharon were extremely helpful and hospitable with us loved our stay and would come back the hotel has a nice little breakfast section with starbucks coffee available too everything was clean and every one was friendly looking forward to coming back,May 2023,on business,50
Courtyard by Marriott Austin-University Area,stay away unsafe i am 20 yr marriott titanium i had a reservation for late arrival for my wife her flight was delayed i called to update the hotel of this and was told not to worry she arrives 45 minutes later to learn there are no rooms even though the room is guaranteed by amex they offered her a couch or she could sleep in her rental vehicle treatment of a female or any guest of this nature is unsafe and absolutely unacceptable the manager ms potter should be ashamed of this poor business practice this hotel is should be your last choice in the austin area,April 2023,solo,10
Courtyard by Marriott Austin-University Area,surprisingly poor service at courtyard worst courtyard experience ever we had to request a room change because the decibel levels being emitted from one of their washing machines penetrated the walls all morning long it sounded like they were washing bowling balls no hairdryer in our room and this morning i waited for over five minutes at the breakfast bar while the barista stood chatting with the front desk girl it was obvious i was waiting to place an order but he didn t seem to care,March 2023,as a couple,20
Courtyard by Marriott Austin-University Area,out in the cold after checking in on my mobile phone earlier in the day i was surprised to get an email which i didn t see until 9 p m that night that my reservation had been cancelled since it was a big university of texas football game day there wasn t another hotel room to be found within a 2 hour radius we would have had to go to san antonio or waco to get one so we were literally left out in the cold and it was uncharacteristically cold in austin that weekend but even worse the front desk was of no help all the manager could offer was his apologies he kept repeating that phrase when i asked if marriott would help me find another room or offer any compensation for our inconvenience nope just his apologies and i received no follow up call or anything from,November 2022,as a couple,10
Courtyard by Marriott Austin-University Area,tired old property not up to marriott standards very disappointing experience advertised as university area but a long way from ut old tired property with loud ac no hot water after 8 30am missed housekeeping one day during our stay no replacement towels available when requested and sunday morning of f1 weekend no breakfast or bistro service not up to marriott standards,October 2022,on business,10
Courtyard by Marriott Austin-University Area,beautiful hotel great experience recently stayed here one night in a king suite room was amazing clean comfortable bed and plenty of space on the 9th floor we were here for a surgical procedure and the location was very convenient to where we needed to be staff was welcoming and friendly and we thoroughly enjoyed our stay,September 2022,with family,50
Courtyard by Marriott Austin-University Area,stay here if all you want is a bed and toilet the marriott bonvoy website says this hotel provides a modern hotel stay with premium hotel amenities and our on site restaurant the bistro while you can take in stunning views of the central austin skyline from selected hotel rooms not so fast there sonny the reality is that the hotel is dark with 7 foot ceilings in most places dropping to 6 5 feet in the bathroom while the a c in the room worked adequately they must be on an budget elsewhere in the hotel because most of the common areas held a toasty 95 100 deg temperature there is no in room refrigerator which is common in most courtyard properties the lighting in the room is barely adequate and not conducive to getting work done i made my reservation a few days before i arrived based on the website,August 2022,on business,10
Holiday Inn Express & Suites Austin NW - Four Points,they do not want to honor late checkout as a gold member for ihg titanium at another chain and gold at two other chains so we stay in hotels over 150 nights per year we were looking for a quick get away that looked like we were in an outdoor area so when we request and are granted a late checkout we expect a late checkout housekeeping should receive a list daily with checkout times knocking on my door 3 times is not appropriate nor is the person at the front desk calling with an attitude saying checkout was 30 minutes ago and when you inform them of the 1 pm checkout to say in a consending voice oh i see that here the hot tub was not working which we didn t complain about just said ohhh it broke our heart there s no notice on the front desk we didn t see until we went there we paid for a suite and,March 2023,as a couple,20
Holiday Inn Express & Suites Austin NW - Four Points,harbor in a storm we snagged the last room to weather our recent winter storm power outage the room was spacious and clean the desk staff was overwhelmed at check in but still friendly the breakfast is hearty and plentiful i do wish breakfast hours were extended on the weekend there are several restaurants within a short walk i d definitely recommend this place for out of town guests,February 2023,as a couple,50
Holiday Inn Express & Suites Austin NW - Four Points,great place to stay when i booked this location i did not know that it was a part of trails of 620 that was such a bonus this location is so close to restaurants shopping the suite was very clean the beds pillows were so comfortable staff was friendly helpful the continental breakfast included hot foods such as eggs sausages omelets biscuits gravy as well as pastries we will definitely stay here again the next time my family visits austin,December 2022,with family,50
Holiday Inn Express & Suites Austin NW - Four Points,horrible holiday inn the clock in the room was off by over 2 hours plus we stayed overnight on the night of the daylight savings time change we set the room click back one hour but didn t realize that the clock was already off by 2 hours plus they kept a 100 charge on our credit card for incidentals but there are no incidentals in the room refridgerator this is just a way for the hotel to make more money by making interest on our stolen 100 and the room was dirty too,November 2022,as a couple,10
Holiday Inn Express & Suites Austin NW - Four Points,thankful for the holiday inn express we live less than 2 miles from the hi express but stayed for one night during a horrible ice snow storm that left our house without power the hotel itself was clean and well appointed they were short staffed and busy but the associates we encountered were all incredibly helpful gracious and did their best to remain cheerful under non ideal circumstances the room was standard but comfortable and had everything we needed the wifi was great we had 2 ppl working remotely and 2 kids using devices and had no issues with connectivity the breakfast was great instead of the typical buffet it is a to go service covid and space the gentleman serving was so nice we got to the breakfast 15 mins after it technically ended but he was happy to still provide our family with,February 2021,on business,50
Holiday Inn Express & Suites Austin NW - Four Points,excellent hospitality business travelers beware i booked this hotel due to the tripadvisor ratings i have stayed here once before the night auditor was very friendly and very accommodating very nice continental breakfast pancake machine cinnamon rolls etc above and and beyond of your typical continental breakfast even the two staff members and the manger were all exemplary in their customer service in the morning from what i observed as a newer property the beds are very comfortable and the rooms are nice however for business travelers the internet is very spotty bad signal they have cisco router hardware but it s obviously not adequate not configured properly it either needs repeaters to transmit the signal further or needs to be configured properly to broadcast on the correct channels to avoid interference i,February 2020,with friends,40
Holiday Inn Express & Suites Austin NW - Four Points,hotel with small trails a nice holiday inn express suites nestled inside a cozy dinning center located right near lake austin best of all of this location is that three are some cute short trails you can hike in the morning there is a movie theatre within walking distance just in case the family is looking for something to do after a day on the lake,January 2020,on business,40
Super 8 by Wyndham Austin South / I-35,dont ever stay here was in room 167 tube will flood and sink smelly and with so much wasps also got home from work of business and there was no light talked to staff from front desk moved us to room 138 with mole tube tv not working and nasty smell i will never ever will stay here and 0 recommendation,August 2023,on business,10
Super 8 by Wyndham Austin South / I-35,better off to rent a tent in homeless camp rooms were dirty no security locks on doors mold and mildew in bathroom there ws something going on in parking lot all night and no phones to call front desk and when tried cell phone therre was no answer no one could sleep because afraid someone would break in had booked for two nights but after surgery at hospitaause l we drove three hours home ccause were afraid to spend another night says super 8 by wyndam but contacted wyndam and they so not have this modtel on their list better to stay in a tent in homeless camp,June 2023,with family,10
Super 8 by Wyndham Austin South / I-35,zero stars wish i could give this hotel zero stars the room was dirty the ac made a huge noise every time it kicked on and the bathtub would not drain did not get any rest definitely would not go back,April 2023,as a couple,10
Super 8 by Wyndham Austin South / I-35,horrible at check in the guy in front of us was telling the desk clerk he had just checked in and his room was dirty he wanted another one after checking in ourselves and being told there was no housekeeping we would have to trade towels in if we needed them we went to our room and noticed an empty gatorade bottle and french fry on floor really in plain view my husband just picked them up and tossed them i went around room and everything else seemed to be ok come to find out later the phone did not work the refrigerator was leaking and the only outlet by sink did not work we had to take out the trash as well and there were quite a bit of people walking around at all hours of then night smoking weed and bringing different women to a room a few doors down prostitution sex,January 2023,as a couple,20
HomeTowne Studios by Red Roof Austin,wonderful staff everything and everyone at this property is solid felix that works all over keeps the property clean always working hard outside to improve the property and is very helpful front staff melissa and all the girls at the front are also amazing ive been here over 2 weeks and been treated with respect and safe hector stone,June 2023,solo,50
HomeTowne Studios by Red Roof Austin,hotel overbooked with no accommodation hotel was overbooked when priceline called the front desk to verify the agent was told not to call back again or they would hang up on them no refund processed till next morning no refund processed until 2 weeks later because red roof had a hold on it contact email for austin area red roof is hacked it s really prime customer service,May 2023,as a couple,10
HomeTowne Studios by Red Roof Austin,budget stay close to restaurants and supermarkets i booked way in advance and paid 47 it delivered well at this pricing point i wanted somewhere outside downtown towards the west and close to walmart and simple restaurants i just needed an overnight before a big road trip room was well worn but functional very clean i would recommend this at a budget level,April 2023,solo,40
HomeTowne Studios by Red Roof Austin,never in my life i took my 2 best friends to see amy schumer in austin austin was extremely busy and i had been looking for a hotel or abnb for months this one came along finally and i booked it gave them a review on their website and she told me she was going to somehow compensate me i have not heard from her in a month now this was the most disgusting i have ever been in to say the least i had reserved a double bed we did not get one and they only charged me 10 less the room reeked of smoke and body odor there was bugs everywhere we had to buy covers to sleep on top of the bed because the sheets had not been washed wake up to go to the bathroom and there are bugs in my makeup bag the walls had never been cleaned there was grime all over the walls doors and bathroom it was like,October 2022,on business,10
HomeTowne Studios by Red Roof Austin,home towne studios by red roof austin texas don t ever stay at the austin texas location patient s run the asylum at this establishment this was my first stay with red roof anything i ll never stay again at any location by red roof just based on the way i have been treated by front desk and manager horrible housekeeping practices moved 3x roaches ants toilets backfired every flush front desk staff is on something and can t keep a straight thought completely humiliated in front of other guests i m handicapped and have been very mistreated filthy rooms,July 2022,on business,10
HomeTowne Studios by Red Roof Austin,bad service bad service room quality not good at all not worth your money staying here i ve never been to a hotel with worse customer service than this plus rooms weren t very clean shady people around too place had a smell that air fresheners couldn t remove ac not working well,June 2022,solo,10
HomeTowne Studios by Red Roof Austin,get people very professional staff all around took very good care of me very helpful stayed over 6 months stayed monday thru friday home on the weekends clean and safe i would highly recommend this place to stay,October 2020,solo,50
HomeTowne Studios by Red Roof Austin,lived here almost a year ive lived here at hometown studios for almost a year and i still live here one and two bed units available with walmart and heb near by also several fastfood locations near by as well friendly staff whom i like to consider friends,March 2021,on business,50
Rodeway Inn University / Downtown,dirty less than expected i know this is a motel and didn t expect much other than a clean room but i didn t even get that arrived at my room to find the door ajar the bathroom had trash on the floor long black hairs on various places around the bathtub and floor and even on the clean towels hair in and around the sink linens were very worn including tears in bedspread the juice machine in the lobby for continental breakfast was out of order evidently had been for a while no bottled waters in its place so had to buy a soda to drink with breakfast there as a coffee machine didn t try it as i don t drink coffee the only reason i stayed at this motel is that is is walking distance to the stadium next time i ll find a clean hotel motel and take an uber to the stadium,September 2022,on business,10
Rodeway Inn University / Downtown,demolition renovation is overdue please do yourself a favor and don t stay here some friends and i stayed here because we had a conference at ut austin it figured on the list of hotels since it was sxsw weekend the rates were outrageous and the location seemed good we nicknamed it the bates motel enough said it needs to be demolished or renovated the administration doesn t care about customers and minimizes expenses in maintenance it actually looks way better in pics than in real life so please don t be deluded put it this way as soon as i got home i cleaned and washed everything that was in the room,March 2022,as a couple,10
Rodeway Inn University / Downtown,owner under investigation owner is under investigation from choice hotels dirty shoe foot prints on the sheets of the bed dried old food and hair pubes all over the toilet debris splattered all over walls clogged sink black mold in shower dirt hairs in fridge used shampoo and no towels the night shift clerk told us it was good we brought that to her attention because otherwise we would be charged we spent acouple hours cleaning our room and getting new uncleaned bedding owner gave us late check out and decided to bang on our door anyway i told him he should be reported to the health authorities he replied he was going to double charge my card i only authorized 77 79 night stay so the receipt i m attaching is fraudulent there s also a plaque in the front stating no refunds once you,October 2021,with friends,10
Rodeway Inn University / Downtown,do not stay here i wanted to stay in a cheap place just for the night and it was 70 with a 50 deposit fee knowing like okay if i leave the room clean it will be fine 1 not only one but 2 towels was stain 2 the sink was linking 3 the bed spread was stain and got my deposit back on 20 i call asking why i didn t get my full 50 and the man said there was a black stain on one of his towels was stain and the stain won t come off i asked so your charging me 30 for one towel he said yes because they are expensive if your looking for a cheap hotel do not stay here,March 2021,as a couple,10
Rodeway Inn University / Downtown,do not stay here when i approached the manager with my concerns about the condition of our room i was told that i paid 40 what do i expect i expect that the manager cares about the concerns of their guests he told me the owner doesn t care why should he no matter the price of the motel you should care about the quality of it not pictured fingernails on the ground a kleenex box hanging off the wall and black stained sheets,November 2020,with family,10
Rodeway Inn University / Downtown,a nightmare dirty horrible service and overcharged me twice the place was a dump no cold water ac broken rusted door frames bathroom sink rusted and with purple stains hairs all over mattress plastic was ripped off and bedsheets has a suspicious stain charged me for my service dog twice and i m still trying to get my money back oh i forget lights didn t work hair dryer didn t work,February 2020,with friends,10
Rodeway Inn University / Downtown,do not stay here choice hotels has never steered me wrong before clean efficient places that save us money so we can eat at a fine restaurant however they let me book here it should loose its rodeway inn franchise in fact it should be close down by the health department the room was filthy had to get a rag from the front desk to clean the counter and scrub the sink but could not remove all the mildew and mold although did get the caked on toothpaste out and the toilet clean but the shower was impossible took off my shoes and walked ten feet and the bottoms of my socks were black pulled the sheets back and there were black hairs we should have been suspicious when they asked for a 50 extra deposit to cover damage however apparently this is not uncommon in austin demanded a,October 2019,with family,10
Heywood Hotel,awesome great everything at this boutique hotel was great from the front desk staff the room the amenities the ambience i can t say anything went wrong everything i was interested in was within close distance staff was super friendly and helpful made recommendations for dinner and reservations at intero italian for a birthday dinner which was acknowledged several times during the stay,June 2023,with friends,50
Heywood Hotel,absolutely delightful my home away from home the heywood was truly my home away from home for 6 nights i visited austin by myself to complete 1 of 4 clinical residencies at a local university and by the time i left i was so attached to the property and my queen balcony room specifically that i became wistful at the idea of leaving location the heywood is located in the hip eclectic lushly green neighborhood of east cesar chavez which is wonderfully devoid of the high rise buildings and congestion you ll find in the city center west of the freeway east cesar chavez is packed with unique delicious places to eat la barbecue canje and joe s bakery just to name a few and the blocks surrounding the heywood are suburban and residential adding to the homey feeling you get while staying here the heywood is a,June 2023,solo,50
Heywood Hotel,couple oasis comfortable room stacked with beverages and munchies which was a nice welcome we were in room number 4 on the 2nd floor the private patio space was like having another room the common patio space was also welcoming with cushioned chairs tables and shade covering the neighborhood is east austin and there were plenty of places to eat and drink if you didn t have a car we were there for two nights and at the time we were the only guest there in this 7 room boutique hotel i would definitely stay here again,June 2023,as a couple,50
